OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;Liikennevalot;ELY-keskus;Maakunta ;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminallinen luokka korjattu;Rautatie;Taajama;KVL;KVL raskas;Näkemä% yli 150;Näkemä% yli 300;Näkemä% yli 450;Näkemän pituus
620657;Väylävirasto;79/34/2137;0;79;34;2137;407768;7520262;-;Lapin ELY;Lappi;Kittilä;MOOTTORIKELKKAREITTI, LEVINTIEN ALIKULKU;2023;1;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;silta;linjaonnettomuus;ti;luminen;päivänvalo;−10;kirkas;100;-;kestopäällyste;Ib;Kantatie;Ei tasoristeystä;ei;4 626;272;96;71;40;
620659;Väylävirasto;65/16/4451;0;65;16;4451;325027;6898555;-;Pirkanmaan ELY;Pirkanmaa;Virrat;VASKIVEDENTIE;2023;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;päivänvalo;−13;kirkas;80;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;1 790;183;99;66;26;
620660;Väylävirasto;2177/1/2942;0;2177;1;2942;216848;6811408;-;Varsinais-Suomen ELY;Satakunta;Eurajoki;HORMISTONTIE;2023;1;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;hämärä;−4;kirkas;60;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;579;54;67;16;1;
620661;Väylävirasto;55/3/4254;0;55;3;4254;417729;6710691;-;Uudenmaan ELY;Uusimaa;Askola;MÄNTSÄLÄNTIE;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;ajourat paljaat;pimeä (valaisematon);−10;pilvipouta;80;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;3 444;468;100;87;60;
620662;Kunta;-;-;-;-;-;388894;6681142;-;;;;PUKINMÄENKAARI;2023;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ma;jäinen;tie valaistu;−2;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620665;Kunta;-;-;-;-;-;238776;6710799;toiminnassa;;;;Puistokatu x Puutarhakatu;2023;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;liikennevalot;ke;jäinen;tie valaistu;−3;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620666;Kunta;-;-;-;-;-;227573;7008682;-;Keski-Suomen ELY;;;Wolffintie 36;2023;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;0;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;päivänvalo;−6;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
620667;Väylävirasto;717/9/906;0;717;9;906;253176;7000489;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Vaasa;Vähäkyröntie 48;2023;1;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;päivänvalo;−9;kirkas;50;Tieto puuttuu;kestopäällyste;I;Seututie;Ei tasoristeystä;ei;2 259;103;99;75;35;
620668;Väylävirasto;50/8/671;2;50;8;671;394809;6683124;-;Uudenmaan ELY;Uusimaa;Vantaa;KEHÄ III;2023;1;kaistanvaihto oikealle;2;Ei henkilövahinkoja;2;ohitusonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ke;luminen;päivänvalo;−3;pilvipouta;80;Tieto puuttuu;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;ei;41 944;4 279;;;;
620669;Väylävirasto;3/126/2583;1;3;126;2583;328391;6806284;-;Pirkanmaan ELY;Pirkanmaa;Lempäälä;VT 3 MARJAMÄKI;2023;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;3;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;ajourat paljaat;pimeä (valaisematon);−5;pilvipouta;100;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;29 185;2 310;;;;
620670;Väylävirasto;8/236/1579;0;8;236;1579;232615;6986062;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Malax;RIKSVÄG 8;2023;1;muu peräänajo liikkuvaan ajoneuvoon;7;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;pimeä (valaisematon);−10;pilvipouta;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 267;331;100;99;89;
620671;Kunta;-;-;-;-;-;451895;7186739;-;Etelä-Pohjanmaan ELY;;;Tehtaantie x Sepäntie;2023;1;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;luminen;pimeä (valaisematon);−8;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620672;Väylävirasto;6311/1/2794;0;6311;1;2794;430458;6936093;-;Keski-Suomen ELY;Keski-Suomi;Äänekoski;KANGASHÄKINTIE;2023;1;kohtaaminen kaarteessa;21;Loukkaantumiseen johtanut;2;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;hämärä;−11;pilvipouta;60;-;sora;III;Yhdystie;Ei tasoristeystä;ei;137;3;41;12;5;
620673;Väylävirasto;1.10.3677;1;1;10;3677;346700;6688107;-;Uudenmaan ELY;Uusimaa;Lohja;LOHJANHARJUN MOOTTORILIIKENNETIE;2023;1;törmäys esteeseen ajoradalla;94;Ei henkilövahinkoja;2;muu onnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ke;jäinen;pimeä (valaisematon);−10;kirkas;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;20 831;1 792;100;68;36;
620674;Väylävirasto;3/101/7894;1;3;101;7894;382768;6681686;-;Uudenmaan ELY;Uusimaa;Helsinki;HÄMENLINNANVÄYLÄ;2023;1;muu onnettomuus;99;Ei henkilövahinkoja;1;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;tie valaistu;−2;pilvipouta;80;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;52 459;3 001;95;72;39;
620675;Kunta;-;-;-;-;-;535093;7122598;-;Etelä-Pohjanmaan ELY;;;OSMONKATU 4;2023;1;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;luminen;päivänvalo;−14;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620676;Väylävirasto;5/221/3441;0;5;221;3441;517000;7062293;-;Pohjois-Savon ELY;Pohjois-Savo;Sonkajärvi;KAJAANINTIE;2023;1;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ke;jäinen;päivänvalo;−12;pilvipouta;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;2 921;340;100;81;46;
620677;Väylävirasto;25/27/2920;0;25;27;2920;364773;6706163;-;Uudenmaan ELY;Uusimaa;Vihti;VT 25;2023;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−12;kirkas;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;5 036;612;100;93;56;
620678;Kunta;-;-;-;-;-;384095;6674543;toiminnassa;;;;TUKHOLMANKATU X TOPELIUKSENKATU;2023;1;peräänajo käännyttäessä vasemmalle;12;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;liikennevalot;to;jäinen;tie valaistu;−8;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620679;Väylävirasto;368/1/4;0;368;1;4;489214;6754996;-;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;MIKKELINTIE X KALEVANTIE;2023;1;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;3;kääntymisonnettomuus;ei;ei;ajorata;STOP-merkki;to;jäinen;tie valaistu;−10;pilvipouta;70;Tieto puuttuu;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;4 384;200;84;35;15;213
620680;Väylävirasto;747/3/3368;0;747;3;3368;315360;7062309;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Kronoby;Åsbakantie;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−12;kirkas;80;-;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;1 023;209;100;76;56;593
620681;Väylävirasto;638/1/525;0;638;1;525;441756;6902596;-;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;LEPPÄVEDENTIE;2023;1;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;mopedionnettomuus;ei;ei;ajorata;kärkikolmio;ke;jäinen;tie valaistu;−16;pilvipouta;50;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Seututie;Ei tasoristeystä;kyllä;5 541;363;97;48;15;
620682;Väylävirasto;4/345/766;0;4;345;766;441567;7108541;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kärsämäki;E75;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−10;pilvipouta;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 128;655;100;100;100;1 865
620684;Väylävirasto;13/115/1107;0;13;115;1107;352166;7033333;-;Etelä-Pohjanmaan ELY;Keski-Pohjanmaa;Veteli;VT 13/ PULKKINEN;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−10;pilvipouta;80;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;1 005;100;99;76;60;
620685;Kunta;-;-;-;-;-;483365;6748109;toiminnassa;;;;KUUSAANTIE X KYMENLAAKSONTIE;2023;1;käänt vasemmalle risteävän eteen tai kylkeen;53;Loukkaantumiseen johtanut;2;risteämisonnettomuus;ei;ei;ajorata;liikennevalot;to;jäinen;tie valaistu;−6;lumisade;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620686;Väylävirasto;45/3/2778;2;45;3;2778;389381;6687727;-;Uudenmaan ELY;Uusimaa;Vantaa;TUUSULANVÄYLÄ;2023;1;kaistanvaihto oikealle;2;Ei henkilövahinkoja;2;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;hämärä;−10;kirkas;100;Tieto puuttuu;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;ei;49 952;2 567;;;;
620687;Väylävirasto;18729/1/3224;0;18729;1;3224;423785;7223710;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Takkurannantie;2023;1;suistuminen oik. oikealle kääntyvässä kaarteessa;82;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;−10;pilvipouta;50;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;639;21;;;;
620688;Kunta;-;-;-;-;-;564228;6769473;-;;;;Kauppakatu x mutkakatu;2023;1;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;0;kääntymisonnettomuus;ei;ei;-;kärkikolmio;to;jäinen;hämärä;−8;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620689;Kunta;-;-;-;-;-;228150;7006941;-;Keski-Suomen ELY;;;KORSHOLMSESPLANADEN X SKOLHUSGATAN;2023;1;kylkikosketus;4;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;päivänvalo;−1;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620690;Kunta;-;-;-;-;-;385799;6670797;-;;;;TEHTAANKATU 19;2023;1;jalankulkija suojatiellä risteyksen jälkeen;61;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;ei;ei;suojatie;tasa-arvo;to;paljas, märkä;tie valaistu;−9;kirkas;30;-;kivi;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620691;Kunta;-;-;-;-;-;309860;7082305;-;Keski-Suomen ELY;;;SILLANPÄÄNTIE X NYNÄSINTIE;2023;1;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;tasa-arvo;to;jäinen;päivänvalo;−5;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620692;Kunta;-;-;-;-;-;535609;7123115;-;Etelä-Pohjanmaan ELY;;;LINNANKATU X TEPPANANTIE;2023;1;kylkikosketus;4;Loukkaantumiseen johtanut;2;ohitusonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;tie valaistu;−7;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620693;Väylävirasto;955/3/2948;0;955;3;2948;418179;7535894;-;Lapin ELY;Lappi;Kittilä;INARINTIE HANHIMAAN KAUPAN KOHDALLA;2023;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;2;muu onnettomuus;ei;ei;ajorata;STOP-merkki;to;jäinen;hämärä;−7;pilvipouta;80;-;kestopäällyste;II;Seututie;Ei tasoristeystä;ei;221;17;67;16;2;
620694;Kunta;-;-;-;-;-;221632;6827852;-;;;;Esivallankatu X Tapionkatu;2023;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;tasa-arvo;to;luminen;päivänvalo;−5;pilvipouta;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
620695;Väylävirasto;22/32/4495;0;22;32;4495;550915;7135722;-;Pohjois-Pohjanmaan ELY;Kainuu;Paltamo;VT 22 X SAVIRANNANTIE;2023;1;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;−8;pilvipouta;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 153;267;99;71;44;
620696;Väylävirasto;40/4/2001;2;40;4;2001;242781;6715085;-;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;Turun kehätie;2023;1;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;tie valaistu;−9;kirkas;100;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;ei;34 405;3 515;100;75;38;
620697;Väylävirasto;92/4/3221;0;92;4;3221;491535;7685158;-;Lapin ELY;Lappi;Inari;KARIGASNIEMENTIE;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;luminen;pimeä (valaisematon);−10;kirkas;80;-;kestopäällyste;II;Kantatie;Ei tasoristeystä;ei;317;46;89;46;19;
620698;Väylävirasto;16587/1/10551;0;16587;1;10551;412021;6881944;-;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;HIRVIMÄENTIE 1194;2023;1;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;pimeä (valaisematon);−16;kirkas;80;-;sora;III;Yhdystie;Ei tasoristeystä;ei;135;12;;;;
620699;Väylävirasto;3/138/3390;2;3;138;3390;317977;6822419;-;Pirkanmaan ELY;Pirkanmaa;Nokia;TIE 3 X TIE 12 ERKANEMISLIITTYMÄ;2023;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;−6;lumisade;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;31 891;3 107;;;;
620701;Väylävirasto;140/13/4048;0;140;13;4048;409854;6727076;-;Uudenmaan ELY;Uusimaa;Mäntsälä;Pohjoinen Pikatie X Lahdentie;2023;1;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;päivänvalo;−9;pilvipouta;60;-;kestopäällyste;Is;Seututie;Ei tasoristeystä;ei;4 295;211;100;90;64;
620702;Väylävirasto;12831/1/2993;0;12831;1;2993;275155;6790116;-;Varsinais-Suomen ELY;Satakunta;Huittinen;Rekikoskentie X Harjunmaantie;2023;1;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;päivänvalo;−12;kirkas;80;-;sora;II;Yhdystie;Ei tasoristeystä;ei;446;31;;;;
620703;Kunta;-;-;-;-;-;284406;6701961;-;;;;LAUTAMIEHENTIE;2023;1;törmäys vas. reunassa olevaan pysäköityyn ajon.;92;Ei henkilövahinkoja;2;muu onnettomuus;ei;ei;pysäköintialue tai piha;linjaonnettomuus;pe;jäinen;hämärä;−10;lumisade;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620705;Kunta;-;-;-;-;-;388382;7293135;-;Pohjois-Pohjanmaan ELY;;;Asemakatu 1;2023;1;muu samat ajosuunnat, ei kääntymistä;9;Ei henkilövahinkoja;0;muu onnettomuus;ei;ei;ajorata;kärkikolmio;pe;jäinen;tie valaistu;−11;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620706;Kunta;-;-;-;-;-;669653;6870078;-;;;;VALKEAVAARANTIE;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;kyllä;ei;ajorata;linjaonnettomuus;pe;jäinen;pimeä (valaisematon);−9;lumisade;80;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
620707;Väylävirasto;7623/1/3636;0;7623;1;3636;400376;7056311;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Reisjärvi;RÄISÄLÄNTIE X LEVONPERÄNTIE;2023;1;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;tie valaistu;−10;pilvipouta;60;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;675;111;89;49;25;
620708;Kunta;-;-;-;-;-;244590;6709749;ei toiminnassa;;;;Littoistentie x Hintsa Knaapin Katu;2023;1;käänt vasemmalle risteävän eteen tai kylkeen;53;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;pe;jäinen;tie valaistu;−8;lumisade;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620709;Kunta;-;-;-;-;-;395873;6705219;-;;;;Metsolantie X Kiviojantie;2023;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;tasa-arvo;pe;jäinen;päivänvalo;−6;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620710;Väylävirasto;899/5/1095;0;899;5;1095;560745;7115956;-;Pohjois-Pohjanmaan ELY;Kainuu;Sotkamo;POHJAVAARANTIE;2023;1;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;jäinen;hämärä;−20;kirkas;80;Tieto puuttuu;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;2 432;154;96;46;16;223
620711;Väylävirasto;54/9/1341;0;54;9;1341;368884;6736161;-;Uudenmaan ELY;Kanta-Häme;Loppi;LOPEN KANTATIE;2023;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;ajourat paljaat;tie valaistu;−9;kirkas;80;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;6 828;718;100;85;59;
620712;Väylävirasto;8250/2/5480;0;8250;2;5480;467384;7155868;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Muhos;KYLMÄLÄNKYLÄNTIE;2023;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;jäinen;pimeä (valaisematon);−24;kirkas;80;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;275;26;99;83;68;
620713;Väylävirasto;3/108/1886;2;3;108;1886;379613;6718129;-;Uudenmaan ELY;Uusimaa;Hyvinkää;HÄMEENLINNANVÄYLÄ;2023;1;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;ajourat paljaat;pimeä (valaisematon);−8;raesade;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;29 824;3 194;;;;
620714;Väylävirasto;6071/1/1463;0;6071;1;1463;427229;6884584;-;Keski-Suomen ELY;Keski-Suomi;Muurame;KUUSANMÄENTIE;2023;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;luminen;hämärä;−9;pilvipouta;80;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;370;37;;;;
620715;Väylävirasto;21/106/5345;0;21;106;5345;369651;7313542;-;Lapin ELY;Lappi;Tornio;JOKIVARRENTIE;2023;1;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;pe;jäinen;päivänvalo;−16;kirkas;80;Tieto puuttuu;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;5 471;317;100;86;54;
620716;Väylävirasto;7200/6/3262;0;7200;6;3262;253519;6996859;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Vaasa;HIIRIPELLONTIE 479;2023;1;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;jäinen;pimeä (valaisematon);−12;pilvipouta;80;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;731;49;;;;
620717;Kunta;-;-;-;-;-;386498;6677401;-;;;;KEHÄ III;2023;1;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;jäinen;tie valaistu;−8;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
620718;Väylävirasto;4/327/24;0;4;327;24;429576;7028397;-;Keski-Suomen ELY;Keski-Suomi;Pihtipudas;VT 4, Pyhäsalmentie X Reisjärventie;2023;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;jäinen;päivänvalo;−14;kirkas;60;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;4 006;857;99;93;30;
620720;Väylävirasto;1/22/1970;2;1;22;1970;295723;6700447;-;Varsinais-Suomen ELY;Varsinais-Suomi;Salo;VALTATIE 1;2023;1;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;ajourat paljaat;päivänvalo;−7;kirkas;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;11 713;1 528;100;65;30;
620721;Väylävirasto;12557/1/7460;0;12557;1;7460;251082;6757816;-;Varsinais-Suomen ELY;Varsinais-Suomi;Pöytyä;Koulutie x haverintie;2023;1;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;la;-;pimeä (valaisematon);−8;lumisade;40;Tieto puuttuu;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;ei;1 282;31;;;;
620722;Väylävirasto;6/331/4056;0;6;331;4056;643877;6861486;-;Pohjois-Savon ELY;Pohjois-Karjala;Kitee;LAPPEENRANNANTIE X RUOKKEENTIE;2023;1;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;−15;pilvipouta;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;1 975;382;100;98;52;
620723;Kunta;-;-;-;-;-;239112;6711379;toiminnassa;;;;Ratapihankatu X Humalistonkatu;2023;1;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;0;peräänajo-onnettomuus;ei;ei;ajorata;liikennevalot;la;ajourat paljaat;tie valaistu;−6;pilvipouta;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
620724;Väylävirasto;65/4/3091;0;65;4;3091;317570;6846131;-;Pirkanmaan ELY;Pirkanmaa;Ylöjärvi;UUSI-KURUNTIE X PARMANIEMENTIE;2023;1;muu risteämisonnettomuus, kääntyminen;59;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;la;jäinen;päivänvalo;−8;kirkas;80;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;4 829;360;100;86;56;
620725;Väylävirasto;4421/2/3547;0;4421;2;3547;470727;6877010;-;Pohjois-Savon ELY;Etelä-Savo;Kangasniemi;TOIVAKANTIE 2070;2023;1;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;jäinen;pimeä (valaisematon);−10;pilvipouta;80;-;kestopäällyste;III;Yhdystie;Ei tasoristeystä;ei;214;13;77;17;11;137
620726;Kunta;-;-;-;-;-;433029;6943368;-;;;;TELEVANKATU X RÖMMINKATU;2023;1;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;0;muu onnettomuus;ei;kyllä;ajorata;tasa-arvo;la;luminen;pimeä (valaisematon);−13;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
